periodo_academico: 202264, curso_codigo: EDUC_3183, curso_nombre: ACADEMIC READING AND WRITIN II, genero: hombre, cantidad_estudiantes: 48
periodo_academico: 202264, curso_codigo: FDCE_1074, curso_nombre: ENGLISH LANG: LIST AND SPEAK I, genero: mujer, cantidad_estudiantes: 140
periodo_academico: 202264, curso_codigo: FDCE_1076, curso_nombre: ENGLISH LANG: READ AND WRIT II, genero: hombre, cantidad_estudiantes: 60
periodo_academico: 202264, curso_codigo: FDCE_1076, curso_nombre: ENGLISH LANG: READ AND WRIT II, genero: mujer, cantidad_estudiantes: 74
periodo_academico: 202264, curso_codigo: IDIO_1104, curso_nombre: ENGLISH LANG: READI AND WRIT I, genero: hombre, cantidad_estudiantes: 149
periodo_academico: 202264, curso_codigo: IDIO_1104, curso_nombre: ENGLISH LANG: READI AND WRIT I, genero: mujer, cantidad_estudiantes: 135
periodo_academico: 202264, curso_codigo: EDUC_3179, curso_nombre: ENGLISH PRON: PHONETI AND PHON, genero: hombre, cantidad_estudiantes: 59
periodo_academico: 202264, curso_codigo: EDUC_3179, curso_nombre: ENGLISH PRON: PHONETI AND PHON, genero: mujer, cantidad_estudiantes: 58
periodo_academico: 202264, curso_codigo: EDUC_4109, curso_nombre: ENGLISH SYNTAX, genero: hombre, cantidad_estudiantes: 29
periodo_academico: 202264, curso_codigo: EDUC_4109, curso_nombre: ENGLISH SYNTAX, genero: mujer, cantidad_estudiantes: 22
periodo_academico: 202264, curso_codigo: CONT_1084, curso_nombre: EPISTEMOLOGIA DE CONTA Y AUDIT, genero: hombre, cantidad_estudiantes: 251
periodo_academico: 202264, curso_codigo: CONT_1084, curso_nombre: EPISTEMOLOGIA DE CONTA Y AUDIT, genero: mujer, cantidad_estudiantes: 229
periodo_academico: 202264, curso_codigo: ESTA_1044, curso_nombre: ESTADISTICA, genero: hombre, cantidad_estudiantes: 12
periodo_academico: 202264, curso_codigo: ESTA_1044, curso_nombre: ESTADISTICA, genero: mujer, cantidad_estudiantes: 9
periodo_academico: 202264, curso_codigo: ESTA_4004, curso_nombre: ESTADISTICA APLICADA A EDUCA, genero: hombre, cantidad_estudiantes: 14
periodo_academico: 202264, curso_codigo: ESTA_4004, curso_nombre: ESTADISTICA APLICADA A EDUCA, genero: mujer, cantidad_estudiantes: 17
periodo_academico: 202264, curso_codigo: ESTA_2031, curso_nombre: ESTADISTICA BASICA, genero: hombre, cantidad_estudiantes: 78
periodo_academico: 202264, curso_codigo: ESTA_3023, curso_nombre: ESTADISTICA BASICA, genero: hombre, cantidad_estudiantes: 261
periodo_academico: 202264, curso_codigo: ESTA_2031, curso_nombre: ESTADISTICA BASICA, genero: mujer, cantidad_estudiantes: 74
periodo_academico: 202264, curso_codigo: ESTA_3023, curso_nombre: ESTADISTICA BASICA, genero: mujer, cantidad_estudiantes: 244
periodo_academico: 202264, curso_codigo: ESTA_1012, curso_nombre: ESTADISTICA II, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: ESTA_1012, curso_nombre: ESTADISTICA II, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: ESTA_3022, curso_nombre: ESTADISTICA Y PROBABILIDAD, genero: hombre, cantidad_estudiantes: 20
periodo_academico: 202264, curso_codigo: ESTA_3022, curso_nombre: ESTADISTICA Y PROBABILIDAD, genero: mujer, cantidad_estudiantes: 18
periodo_academico: 202264, curso_codigo: DSOF_2030, curso_nombre: ESTRUCTURAS DISCRETAS, genero: hombre, cantidad_estudiantes: 39
periodo_academico: 202264, curso_codigo: DSOF_2030, curso_nombre: ESTRUCTURAS DISCRETAS, genero: mujer, cantidad_estudiantes: 56
periodo_academico: 202264, curso_codigo: RELI_3000, curso_nombre: ETICA, genero: hombre, cantidad_estudiantes: 38
periodo_academico: 202264, curso_codigo: RELI_3000, curso_nombre: ETICA, genero: mujer, cantidad_estudiantes: 47
periodo_academico: 202264, curso_codigo: FILO_1114, curso_nombre: ETICA Y MORAL, genero: hombre, cantidad_estudiantes: 338
periodo_academico: 202264, curso_codigo: FILO_1114, curso_nombre: ETICA Y MORAL, genero: mujer, cantidad_estudiantes: 304
periodo_academico: 202264, curso_codigo: UTPL_500, curso_nombre: EXAMEN COMPLEXIVO CON CURSO, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: UTPL_600, curso_nombre: EXAMEN COMPLEXIVO SIN CURSO, genero: hombre, cantidad_estudiantes: 2
periodo_academico: 202264, curso_codigo: UTPL_600, curso_nombre: EXAMEN COMPLEXIVO SIN CURSO, genero: mujer, cantidad_estudiantes: 5
periodo_academico: 202264, curso_codigo: LITE_1016, curso_nombre: EXPRESION ORAL Y ESCRITA, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: EDUC_1143, curso_nombre: FAMILIA Y EDUCACION: RETOS Y D, genero: hombre, cantidad_estudiantes: 63
periodo_academico: 202264, curso_codigo: EDUC_1143, curso_nombre: FAMILIA Y EDUCACION: RETOS Y D, genero: mujer, cantidad_estudiantes: 62
periodo_academico: 202264, curso_codigo: CONT_4026, curso_nombre: FIJACION PREC Y ADMIN DE COSTO, genero: hombre, cantidad_estudiantes: 17
periodo_academico: 202264, curso_codigo: CONT_4026, curso_nombre: FIJACION PREC Y ADMIN DE COSTO, genero: mujer, cantidad_estudiantes: 17
periodo_academico: 202264, curso_codigo: FILO_4002, curso_nombre: FILOSOFIA DE LA EDUCACION, genero: hombre, cantidad_estudiantes: 8
periodo_academico: 202264, curso_codigo: FILO_4002, curso_nombre: FILOSOFIA DE LA EDUCACION, genero: mujer, cantidad_estudiantes: 10
periodo_academico: 202264, curso_codigo: FILO_1117, curso_nombre: FILOSOFIA E HISTORIA DE LA EDU, genero: hombre, cantidad_estudiantes: 172
periodo_academico: 202264, curso_codigo: FILO_1117, curso_nombre: FILOSOFIA E HISTORIA DE LA EDU, genero: mujer, cantidad_estudiantes: 161
periodo_academico: 202264, curso_codigo: FINZ_3024, curso_nombre: FINANZAS ESTRUCTURALES, genero: hombre, cantidad_estudiantes: 106
periodo_academico: 202264, curso_codigo: FINZ_3024, curso_nombre: FINANZAS ESTRUCTURALES, genero: mujer, cantidad_estudiantes: 108
periodo_academico: 202264, curso_codigo: FINZ_1026, curso_nombre: FINANZAS I, genero: hombre, cantidad_estudiantes: 9
periodo_academico: 202264, curso_codigo: FINZ_1026, curso_nombre: FINANZAS I, genero: mujer, cantidad_estudiantes: 14
periodo_academico: 202264, curso_codigo: FINZ_1065, curso_nombre: FINANZAS II, genero: hombre, cantidad_estudiantes: 23
periodo_academico: 202264, curso_codigo: FINZ_1065, curso_nombre: FINANZAS II, genero: mujer, cantidad_estudiantes: 34
periodo_academico: 202264, curso_codigo: FINZ_3023, curso_nombre: FINANZAS OPERATIVAS, genero: hombre, cantidad_estudiantes: 159
periodo_academico: 202264, curso_codigo: FINZ_3023, curso_nombre: FINANZAS OPERATIVAS, genero: mujer, cantidad_estudiantes: 144
periodo_academico: 202264, curso_codigo: TURI_3011, curso_nombre: FINANZAS Y PRESUPUESTOS, genero: hombre, cantidad_estudiantes: 9
periodo_academico: 202264, curso_codigo: TURI_3011, curso_nombre: FINANZAS Y PRESUPUESTOS, genero: mujer, cantidad_estudiantes: 10
periodo_academico: 202264, curso_codigo: FINZ_1073, curso_nombre: FINTECH BANCA 4.0, genero: hombre, cantidad_estudiantes: 11
periodo_academico: 202264, curso_codigo: FINZ_1073, curso_nombre: FINTECH BANCA 4.0, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202264, curso_codigo: ADMI_4126, curso_nombre: FORM EVALUAC DE PROYECTOS, genero: hombre, cantidad_estudiantes: 18
periodo_academico: 202264, curso_codigo: ADMI_4126, curso_nombre: FORM EVALUAC DE PROYECTOS, genero: mujer, cantidad_estudiantes: 14
periodo_academico: 202264, curso_codigo: ECON_3045, curso_nombre: FORMULACION DE PROYECTOS, genero: hombre, cantidad_estudiantes: 9
periodo_academico: 202264, curso_codigo: ECON_3045, curso_nombre: FORMULACION DE PROYECTOS, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202264, curso_codigo: ADMI_4121, curso_nombre: FORMULACION Y EVALUACION DE PR, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202264, curso_codigo: ADMI_4121, curso_nombre: FORMULACION Y EVALUACION DE PR, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202264, curso_codigo: IDIO_3013, curso_nombre: FRANCES I, genero: hombre, cantidad_estudiantes: 19
periodo_academico: 202264, curso_codigo: IDIO_3013, curso_nombre: FRANCES I, genero: mujer, cantidad_estudiantes: 19
periodo_academico: 202264, curso_codigo: IDIO_3014, curso_nombre: FRANCES II, genero: hombre, cantidad_estudiantes: 20
periodo_academico: 202264, curso_codigo: IDIO_3014, curso_nombre: FRANCES II, genero: mujer, cantidad_estudiantes: 14
periodo_academico: 202264, curso_codigo: IDIO_4016, curso_nombre: FRANCES III, genero: hombre, cantidad_estudiantes: 22
periodo_academico: 202264, curso_codigo: IDIO_4016, curso_nombre: FRANCES III, genero: mujer, cantidad_estudiantes: 16
periodo_academico: 202264, curso_codigo: IDIO_5001, curso_nombre: FRANCES IV, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: IDIO_5001, curso_nombre: FRANCES IV, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: COMP_4012, curso_nombre: FUND DE INTE ARTIFICIAL, genero: hombre, cantidad_estudiantes: 7
periodo_academico: 202264, curso_codigo: COMP_4012, curso_nombre: FUND DE INTE ARTIFICIAL, genero: mujer, cantidad_estudiantes: 12
periodo_academico: 202264, curso_codigo: ARTE_1089, curso_nombre: FUND DEL LENGUAJE VISUAL, genero: mujer, cantidad_estudiantes: 2
periodo_academico: 202264, curso_codigo: COMP_1075, curso_nombre: FUNDAMENTOS COMPUTACIONALES, genero: hombre, cantidad_estudiantes: 37
periodo_academico: 202264, curso_codigo: COMP_1075, curso_nombre: FUNDAMENTOS COMPUTACIONALES, genero: mujer, cantidad_estudiantes: 52
periodo_academico: 202264, curso_codigo: ADMI_1115, curso_nombre: FUNDAMENTOS DE ADMINIST FINAN, genero: hombre, cantidad_estudiantes: 110
periodo_academico: 202264, curso_codigo: ADMI_1115, curso_nombre: FUNDAMENTOS DE ADMINIST FINAN, genero: mujer, cantidad_estudiantes: 89
periodo_academico: 202264, curso_codigo: ADMI_1113, curso_nombre: FUNDAMENTOS DE ADMINISTRACION, genero: hombre, cantidad_estudiantes: 41
periodo_academico: 202264, curso_codigo: ADMI_1113, curso_nombre: FUNDAMENTOS DE ADMINISTRACION, genero: mujer, cantidad_estudiantes: 42
periodo_academico: 202264, curso_codigo: DRBD_2004, curso_nombre: FUNDAMENTOS DE BASE DE DATOS, genero: hombre, cantidad_estudiantes: 25
periodo_academico: 202264, curso_codigo: DRBD_2004, curso_nombre: FUNDAMENTOS DE BASE DE DATOS, genero: mujer, cantidad_estudiantes: 24
periodo_academico: 202264, curso_codigo: CONT_1083, curso_nombre: FUNDAMENTOS DE CONTABILIDAD, genero: hombre, cantidad_estudiantes: 539
periodo_academico: 202264, curso_codigo: CONT_1083, curso_nombre: FUNDAMENTOS DE CONTABILIDAD, genero: mujer, cantidad_estudiantes: 478
periodo_academico: 202264, curso_codigo: ECON_1088, curso_nombre: FUNDAMENTOS DE ECONOMIA, genero: hombre, cantidad_estudiantes: 197
periodo_academico: 202264, curso_codigo: ECON_1088, curso_nombre: FUNDAMENTOS DE ECONOMIA, genero: mujer, cantidad_estudiantes: 194
periodo_academico: 202264, curso_codigo: SIST_3011, curso_nombre: FUNDAMENTOS DE INGENIERIA DE S, genero: hombre, cantidad_estudiantes: 17
periodo_academico: 202264, curso_codigo: SIST_3011, curso_nombre: FUNDAMENTOS DE INGENIERIA DE S, genero: mujer, cantidad_estudiantes: 19
periodo_academico: 202264, curso_codigo: SIST_3012, curso_nombre: FUNDAMENTOS DE INGENIERIA DE S, genero: mujer, cantidad_estudiantes: 2
periodo_academico: 202264, curso_codigo: COMP_1034, curso_nombre: FUNDAMENTOS INFORMATICOS, genero: hombre, cantidad_estudiantes: 37
periodo_academico: 202264, curso_codigo: COMP_1034, curso_nombre: FUNDAMENTOS INFORMATICOS, genero: mujer, cantidad_estudiantes: 31
periodo_academico: 202264, curso_codigo: MATE_1103, curso_nombre: FUNDAMENTOS MATEMATICOS, genero: hombre, cantidad_estudiantes: 366
periodo_academico: 202264, curso_codigo: MATE_1103, curso_nombre: FUNDAMENTOS MATEMATICOS, genero: mujer, cantidad_estudiantes: 359
periodo_academico: 202264, curso_codigo: HOTE_1047, curso_nombre: GEOGRAFIA TURISTICA, genero: hombre, cantidad_estudiantes: 22
periodo_academico: 202264, curso_codigo: HOTE_1047, curso_nombre: GEOGRAFIA TURISTICA, genero: mujer, cantidad_estudiantes: 21
periodo_academico: 202264, curso_codigo: RENR_3001, curso_nombre: GERENCIA DE RECURSOS NATURALES, genero: hombre, cantidad_estudiantes: 2
periodo_academico: 202264, curso_codigo: RENR_3001, curso_nombre: GERENCIA DE RECURSOS NATURALES, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202264, curso_codigo: TURI_5011, curso_nombre: GESTION DE CADENA DE VALOR Y C, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202264, curso_codigo: TURI_5011, curso_nombre: GESTION DE CADENA DE VALOR Y C, genero: mujer, cantidad_estudiantes: 4
periodo_academico: 202264, curso_codigo: ADMI_4015, curso_nombre: GESTION DE LA CALIDAD, genero: hombre, cantidad_estudiantes: 23
periodo_academico: 202264, curso_codigo: ADMI_5067, curso_nombre: GESTION DE LA CALIDAD, genero: hombre, cantidad_estudiantes: 100
periodo_academico: 202264, curso_codigo: ADMI_4015, curso_nombre: GESTION DE LA CALIDAD, genero: mujer, cantidad_estudiantes: 29
periodo_academico: 202264, curso_codigo: ADMI_5067, curso_nombre: GESTION DE LA CALIDAD, genero: mujer, cantidad_estudiantes: 92
periodo_academico: 202264, curso_codigo: ADMI_4079, curso_nombre: GESTION DE NUEVOS NEGOCIOS, genero: hombre, cantidad_estudiantes: 34
periodo_academico: 202264, curso_codigo: ADMI_4079, curso_nombre: GESTION DE NUEVOS NEGOCIOS, genero: mujer, cantidad_estudiantes: 32
periodo_academico: 202264, curso_codigo: SEPR_1002, curso_nombre: GESTION DE NUEVOS RIESGOS LABO, genero: hombre, cantidad_estudiantes: 5
periodo_academico: 202264, curso_codigo: SEPR_1002, curso_nombre: GESTION DE NUEVOS RIESGOS LABO, genero: mujer, cantidad_estudiantes: 3
periodo_academico: 202264, curso_codigo: ADMI_5077, curso_nombre: GESTION DE PROYECTOS, genero: hombre, cantidad_estudiantes: 5
periodo_academico: 202264, curso_codigo: ADMI_5077, curso_nombre: GESTION DE PROYECTOS, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202264, curso_codigo: ADMI_3030, curso_nombre: GESTION DEL CONOCIMIENTO, genero: hombre, cantidad_estudiantes: 195
periodo_academico: 202264, curso_codigo: ADMI_3030, curso_nombre: GESTION DEL CONOCIMIENTO, genero: mujer, cantidad_estudiantes: 180
periodo_academico: 202264, curso_codigo: TURI_2011, curso_nombre: GESTION DEL PATRIMONIO CULTU, genero: hombre, cantidad_estudiantes: 22
periodo_academico: 202264, curso_codigo: TURI_2011, curso_nombre: GESTION DEL PATRIMONIO CULTU, genero: mujer, cantidad_estudiantes: 16
periodo_academico: 202264, curso_codigo: ADMI_4094, curso_nombre: GESTION DEL TALENTO HUMANO, genero: hombre, cantidad_estudiantes: 5
periodo_academico: 202264, curso_codigo: ADMI_4094, curso_nombre: GESTION DEL TALENTO HUMANO, genero: mujer, cantidad_estudiantes: 7
periodo_academico: 202264, curso_codigo: TURI_4017, curso_nombre: GESTION E INNOVACION DE DESTIN, genero: hombre, cantidad_estudiantes: 3
periodo_academico: 202264, curso_codigo: TURI_4017, curso_nombre: GESTION E INNOVACION DE DESTIN, genero: mujer, cantidad_estudiantes: 9
periodo_academico: 202264, curso_codigo: ADMI_1111, curso_nombre: GESTION INNOVACION EMPRESARIAL, genero: hombre, cantidad_estudiantes: 8
periodo_academico: 202264, curso_codigo: ADMI_1111, curso_nombre: GESTION INNOVACION EMPRESARIAL, genero: mujer, cantidad_estudiantes: 4
periodo_academico: 202264, curso_codigo: ADMI_5025, curso_nombre: GESTION PRODUCTIVA 4.2, genero: mujer, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: ECON_5021, curso_nombre: GESTION PRODUCTIVA GP 4.1, genero: hombre, cantidad_estudiantes: 2
periodo_academico: 202264, curso_codigo: ECON_5021, curso_nombre: GESTION PRODUCTIVA GP 4.1, genero: mujer, cantidad_estudiantes: 2
periodo_academico: 202264, curso_codigo: ECON_5023, curso_nombre: GESTION PRODUCTIVA GP 4.2, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: TURI_4018, curso_nombre: GESTION PUBLICA DEL TURISMO, genero: hombre, cantidad_estudiantes: 4
periodo_academico: 202264, curso_codigo: TURI_4018, curso_nombre: GESTION PUBLICA DEL TURISMO, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202264, curso_codigo: TURI_2016, curso_nombre: GUIANZA, genero: hombre, cantidad_estudiantes: 13
periodo_academico: 202264, curso_codigo: TURI_2016, curso_nombre: GUIANZA, genero: mujer, cantidad_estudiantes: 8
periodo_academico: 202264, curso_codigo: ADMI_5064, curso_nombre: HABILIDADES GERENCIALES, genero: hombre, cantidad_estudiantes: 368
periodo_academico: 202264, curso_codigo: ADMI_5064, curso_nombre: HABILIDADES GERENCIALES, genero: mujer, cantidad_estudiantes: 310
periodo_academico: 202264, curso_codigo: ECON_1055, curso_nombre: HISTORIA DEL PENSAMIENTO ECONO, genero: hombre, cantidad_estudiantes: 5
periodo_academico: 202264, curso_codigo: ECON_1055, curso_nombre: HISTORIA DEL PENSAMIENTO ECONO, genero: mujer, cantidad_estudiantes: 6
periodo_academico: 202264, curso_codigo: ECON_1087, curso_nombre: HISTORIA ECONOMICA DEL ECUADOR, genero: hombre, cantidad_estudiantes: 19
periodo_academico: 202264, curso_codigo: ECON_1087, curso_nombre: HISTORIA ECONOMICA DEL ECUADOR, genero: mujer, cantidad_estudiantes: 19
periodo_academico: 202264, curso_codigo: RELI_1105, curso_nombre: HUMANISMO, UNIVERSIDAD Y CULTU, genero: hombre, cantidad_estudiantes: 759
periodo_academico: 202264, curso_codigo: RELI_1105, curso_nombre: HUMANISMO, UNIVERSIDAD Y CULTU, genero: mujer, cantidad_estudiantes: 718
periodo_academico: 202264, curso_codigo: PERI_3015, curso_nombre: IMAGEN PERSONAL Y CORPORATIVA, genero: hombre, cantidad_estudiantes: 52
periodo_academico: 202264, curso_codigo: PERI_3015, curso_nombre: IMAGEN PERSONAL Y CORPORATIVA, genero: mujer, cantidad_estudiantes: 48
periodo_academico: 202264, curso_codigo: EDUC_1102, curso_nombre: INCLUSION Y APRENDIZAJE SOSTEN, genero: hombre, cantidad_estudiantes: 69
periodo_academico: 202264, curso_codigo: EDUC_1102, curso_nombre: INCLUSION Y APRENDIZAJE SOSTEN, genero: mujer, cantidad_estudiantes: 64
periodo_academico: 202264, curso_codigo: EDUC_4115, curso_nombre: INCLUSIVE AND SUSTAINABLE EDUC, genero: hombre, cantidad_estudiantes: 19
periodo_academico: 202264, curso_codigo: EDUC_4115, curso_nombre: INCLUSIVE AND SUSTAINABLE EDUC, genero: mujer, cantidad_estudiantes: 12
periodo_academico: 202264, curso_codigo: DSOF_3037, curso_nombre: INGENIERIA WEB, genero: hombre, cantidad_estudiantes: 19
periodo_academico: 202264, curso_codigo: DSOF_3037, curso_nombre: INGENIERIA WEB, genero: mujer, cantidad_estudiantes: 21
periodo_academico: 202264, curso_codigo: IDIO_3010, curso_nombre: INGLES VI, genero: hombre, cantidad_estudiantes: 1
periodo_academico: 202264, curso_codigo: ADMI_4081, curso_nombre: INTELIG ESTRAT Y METOD INTERNA, genero: hombre, cantidad_estudiantes: 75
periodo_academico: 202264, curso_codigo: ADMI_4081, curso_nombre: INTELIG ESTRAT Y METOD INTERNA, genero: mujer, cantidad_estudiantes: 67
periodo_academico: 202264, curso_codigo: DSOF_4009, curso_nombre: INTELIGENCIA ARTIFICIAL, genero: hombre, cantidad_estudiantes: 6
periodo_academico: 202264, curso_codigo: DSOF_4009, curso_nombre: INTELIGENCIA ARTIFICIAL, genero: mujer, cantidad_estudiantes: 4
